item_id,order_id,service_name,category,quantity,unit_price,labor_hours,discount_pct,line_total
16060,10113,AC Recharge,Repair,1,133.34,1.0,0,133.34
16061,10115,Oil Change,Maintenance,1,43.41,0.5,0,43.41
16062,10115,Full Inspection,Diagnostic,1,58.88,0.8,0,58.88
16063,10117,AC Recharge,Repair,1,115.09,1.0,0,115.09
16064,10118,Spark Plug Replacement,Repair,1,146.52,1.2,0,146.52
16065,10118,Windshield Wiper Replacement,Maintenance,1,30.77,0.2,0,30.77
16066,10118,Engine Diagnostic,Diagnostic,1,106.4,1.0,15,90.44
16067,10119,Battery Replacement,Repair,1,150.58,0.5,0,150.58
16068,10119,Tire Rotation,Maintenance,1,26.44,0.4,10,23.8
16069,10119,Engine Diagnostic,Diagnostic,1,99.65,1.0,0,99.65
16070,10120,Battery Replacement,Repair,1,147.74,0.5,0,147.74
16071,10120,Tire Rotation,Maintenance,1,26.47,0.4,0,26.47
16072,10120,Full Inspection,Diagnostic,1,62.87,0.8,5,59.73
16073,10120,Coolant Flush,Maintenance,1,92.47,1.0,0,92.47
16074,10123,Transmission Service,Repair,1,234.33,2.5,0,234.33
16075,10123,Battery Replacement,Repair,1,148.82,0.5,0,148.82
16076,10123,Windshield Wiper Replacement,Maintenance,1,30.11,0.2,0,30.11
16077,10124,Transmission Service,Repair,1,264.29,2.5,10,237.86
16078,10125,Tire Rotation,Maintenance,1,28.22,0.4,0,28.22
16079,10126,Coolant Flush,Maintenance,2,86.36,1.0,5,164.08
16080,10126,Suspension Repair,Repair,1,307.49,3.0,0,307.49
16081,10126,Engine Diagnostic,Diagnostic,1,94.84,1.0,0,94.84
16082,10126,Brake Pad Replacement,Repair,1,184.6,1.5,0,184.6
16083,10127,AC Recharge,Repair,1,120.89,1.0,10,108.8
16084,10127,Brake Pad Replacement,Repair,1,194.81,1.5,0,194.81
16085,10127,Windshield Wiper Replacement,Maintenance,1,28.82,0.2,0,28.82
16086,10127,Engine Diagnostic,Diagnostic,1,104.86,1.0,0,104.86
16087,10128,Engine Diagnostic,Diagnostic,1,112.1,1.0,10,100.89
16088,10128,Battery Replacement,Repair,1,169.15,0.5,0,169.15
16089,10129,Wheel Alignment,Maintenance,1,102.57,1.0,15,87.18
16090,10130,Transmission Service,Repair,1,273.33,2.5,0,273.33
16091,10130,Battery Replacement,Repair,1,168.97,0.5,0,168.97
16092,10130,Engine Diagnostic,Diagnostic,1,95.86,1.0,0,95.86
16093,10130,Spark Plug Replacement,Repair,1,123.42,1.2,0,123.42
16094,10132,Tire Replacement (set of 4),Repair,1,559.01,1.5,0,559.01
16095,10133,Windshield Wiper Replacement,Maintenance,1,32.3,0.2,5,30.68
16096,10133,Spark Plug Replacement,Repair,1,147.47,1.2,0,147.47
16097,10133,Brake Pad Replacement,Repair,1,170.41,1.5,0,170.41
16098,10134,Oil Change,Maintenance,1,47.67,0.5,10,42.9
16099,10134,Windshield Wiper Replacement,Maintenance,1,32.6,0.2,0,32.6
16100,10135,Wheel Alignment,Maintenance,2,101.87,1.0,0,203.74
16101,10135,Spark Plug Replacement,Repair,1,138.02,1.2,10,124.22
16102,10135,Tire Replacement (set of 4),Repair,1,708.4,1.5,0,708.4
16103,10135,Coolant Flush,Maintenance,1,93.69,1.0,10,84.32
16104,10136,Coolant Flush,Maintenance,1,93.81,1.0,0,93.81
16105,10136,Oil Change,Maintenance,1,46.61,0.5,0,46.61
16106,10137,Engine Diagnostic,Diagnostic,1,99.59,1.0,0,99.59
16107,10138,Windshield Wiper Replacement,Maintenance,2,27.01,0.2,5,51.32
16108,10138,Oil Change,Maintenance,1,48.73,0.5,5,46.29
16109,10139,AC Recharge,Repair,1,130.55,1.0,0,130.55
16110,10139,Windshield Wiper Replacement,Maintenance,1,32.6,0.2,0,32.6
16111,10141,Full Inspection,Diagnostic,1,59.18,0.8,0,59.18
16112,10141,Engine Diagnostic,Diagnostic,1,103.06,1.0,15,87.6
16113,10141,AC Recharge,Repair,1,118.8,1.0,10,106.92
16114,10142,Battery Replacement,Repair,1,135.6,0.5,0,135.6
16115,10142,Transmission Service,Repair,1,260.15,2.5,0,260.15
16116,10142,Full Inspection,Diagnostic,1,55.86,0.8,0,55.86
16117,10143,Oil Change,Maintenance,1,41.4,0.5,0,41.4
16118,10144,Engine Diagnostic,Diagnostic,1,108.89,1.0,0,108.89
16119,10144,AC Recharge,Repair,1,108.29,1.0,0,108.29
16120,10144,Spark Plug Replacement,Repair,1,148.17,1.2,0,148.17
16121,10145,Wheel Alignment,Maintenance,1,92.59,1.0,0,92.59
16122,10146,Spark Plug Replacement,Repair,1,148.95,1.2,0,148.95
16123,10146,Tire Rotation,Maintenance,2,22.86,0.4,0,45.72
16124,10147,AC Recharge,Repair,1,125.51,1.0,0,125.51
16125,10148,Tire Replacement (set of 4),Repair,1,612.15,1.5,0,612.15
16126,10148,Battery Replacement,Repair,1,166.63,0.5,0,166.63
16127,10148,Tire Rotation,Maintenance,1,24.76,0.4,0,24.76
16128,10149,Tire Replacement (set of 4),Repair,1,598.38,1.5,0,598.38
16129,10150,Transmission Service,Repair,1,278.6,2.5,0,278.6
16130,10150,AC Recharge,Repair,1,119.24,1.0,0,119.24
16131,10153,Oil Change,Maintenance,1,40.69,0.5,0,40.69
16132,10153,Battery Replacement,Repair,1,149.64,0.5,10,134.68
16133,10153,Coolant Flush,Maintenance,1,101.04,1.0,0,101.04
16134,10154,Transmission Service,Repair,1,240.9,2.5,0,240.9
16135,10154,Spark Plug Replacement,Repair,1,131.04,1.2,0,131.04
16136,10154,Battery Replacement,Repair,1,137.13,0.5,0,137.13
16137,10155,AC Recharge,Repair,1,125.64,1.0,0,125.64
16138,10157,AC Recharge,Repair,1,130.69,1.0,5,124.16
16139,10157,Tire Rotation,Maintenance,1,25.08,0.4,5,23.83
16140,10157,Full Inspection,Diagnostic,1,60.3,0.8,0,60.3
16141,10158,Wheel Alignment,Maintenance,1,82.99,1.0,0,82.99
16142,10159,Full Inspection,Diagnostic,1,57.03,0.8,0,57.03
16143,10160,Battery Replacement,Repair,1,140.8,0.5,0,140.8
16144,10160,Spark Plug Replacement,Repair,1,132.65,1.2,10,119.38
16145,10160,Engine Diagnostic,Diagnostic,1,103.23,1.0,0,103.23
16146,10162,Suspension Repair,Repair,1,363.92,3.0,0,363.92
16147,10162,Wheel Alignment,Maintenance,1,82.65,1.0,5,78.52
16148,10162,Full Inspection,Diagnostic,1,63.0,0.8,15,53.55
16149,10163,Full Inspection,Diagnostic,1,61.9,0.8,0,61.9
16150,10163,Suspension Repair,Repair,1,329.3,3.0,0,329.3
16151,10163,Battery Replacement,Repair,1,167.74,0.5,0,167.74
16152,10163,Spark Plug Replacement,Repair,1,123.68,1.2,0,123.68
16153,10166,Tire Rotation,Maintenance,1,22.75,0.4,0,22.75
16154,10166,AC Recharge,Repair,1,128.17,1.0,0,128.17
16155,10166,Coolant Flush,Maintenance,1,93.7,1.0,0,93.7
16156,10167,Spark Plug Replacement,Repair,1,117.57,1.2,0,117.57
16157,10168,Coolant Flush,Maintenance,1,91.47,1.0,0,91.47
16158,10168,Tire Replacement (set of 4),Repair,1,605.95,1.5,0,605.95
16159,10169,Tire Replacement (set of 4),Repair,1,653.61,1.5,0,653.61
16160,10170,Tire Replacement (set of 4),Repair,1,584.75,1.5,0,584.75
16161,10172,Wheel Alignment,Maintenance,2,90.29,1.0,0,180.58
16162,10173,AC Recharge,Repair,1,122.47,1.0,0,122.47
16163,10173,Suspension Repair,Repair,1,324.74,3.0,0,324.74
16164,10173,Battery Replacement,Repair,1,171.52,0.5,0,171.52
16165,10175,Engine Diagnostic,Diagnostic,1,91.14,1.0,0,91.14
16166,10176,Transmission Service,Repair,1,284.44,2.5,0,284.44
16167,10176,Suspension Repair,Repair,1,334.55,3.0,0,334.55
16168,10177,Full Inspection,Diagnostic,1,65.94,0.8,0,65.94
16169,10178,Battery Replacement,Repair,1,151.14,0.5,0,151.14
16170,10178,Spark Plug Replacement,Repair,1,131.75,1.2,0,131.75
16171,10178,Full Inspection,Diagnostic,1,67.19,0.8,0,67.19
16172,10179,AC Recharge,Repair,1,134.88,1.0,10,121.39
16173,10179,Transmission Service,Repair,1,239.92,2.5,10,215.93
16174,10180,Battery Replacement,Repair,1,142.47,0.5,0,142.47
16175,10181,Coolant Flush,Maintenance,1,97.29,1.0,0,97.29
16176,10181,Transmission Service,Repair,1,281.27,2.5,0,281.27
16177,10182,Engine Diagnostic,Diagnostic,1,98.06,1.0,15,83.35
16178,10182,Brake Pad Replacement,Repair,1,191.34,1.5,0,191.34
16179,10183,Windshield Wiper Replacement,Maintenance,2,32.31,0.2,15,54.93
16180,10184,Coolant Flush,Maintenance,1,103.99,1.0,0,103.99
16181,10184,AC Recharge,Repair,1,124.92,1.0,15,106.18
16182,10185,Wheel Alignment,Maintenance,1,90.06,1.0,0,90.06
16183,10186,Spark Plug Replacement,Repair,1,148.43,1.2,0,148.43
16184,10187,Tire Replacement (set of 4),Repair,1,652.76,1.5,0,652.76
16185,10188,Windshield Wiper Replacement,Maintenance,2,32.46,0.2,0,64.92
16186,10188,Full Inspection,Diagnostic,1,59.17,0.8,5,56.21
16187,10188,Tire Rotation,Maintenance,1,26.69,0.4,0,26.69
16188,10188,Oil Change,Maintenance,1,43.4,0.5,0,43.4
16189,10190,Brake Pad Replacement,Repair,1,173.03,1.5,0,173.03
16190,10190,Suspension Repair,Repair,1,345.18,3.0,15,293.4
16191,10192,Brake Pad Replacement,Repair,1,185.46,1.5,0,185.46
16192,10192,Tire Rotation,Maintenance,1,26.77,0.4,5,25.43
16193,10194,Engine Diagnostic,Diagnostic,1,96.74,1.0,5,91.9
16194,10196,Full Inspection,Diagnostic,1,62.98,0.8,0,62.98
16195,10197,Windshield Wiper Replacement,Maintenance,1,30.33,0.2,0,30.33
16196,10197,Tire Rotation,Maintenance,1,26.23,0.4,0,26.23
16197,10198,Suspension Repair,Repair,1,311.27,3.0,0,311.27
16198,10198,Full Inspection,Diagnostic,1,64.73,0.8,10,58.26
16199,10199,AC Recharge,Repair,1,132.18,1.0,0,132.18
16200,10199,Oil Change,Maintenance,1,43.42,0.5,0,43.42
16201,10199,Transmission Service,Repair,1,243.79,2.5,15,207.22
16202,10200,Full Inspection,Diagnostic,1,63.92,0.8,0,63.92
16203,10200,Oil Change,Maintenance,1,48.33,0.5,0,48.33
16204,10200,Spark Plug Replacement,Repair,1,139.88,1.2,0,139.88
16205,10201,Wheel Alignment,Maintenance,1,96.36,1.0,0,96.36
16206,10203,Spark Plug Replacement,Repair,1,129.77,1.2,10,116.79
16207,10204,AC Recharge,Repair,1,119.85,1.0,5,113.86
16208,10204,Oil Change,Maintenance,1,43.37,0.5,0,43.37
16209,10204,Engine Diagnostic,Diagnostic,1,93.92,1.0,0,93.92
16210,10205,Full Inspection,Diagnostic,1,64.39,0.8,0,64.39
16211,10205,Brake Pad Replacement,Repair,1,166.19,1.5,0,166.19
16212,10205,Tire Rotation,Maintenance,1,28.36,0.4,0,28.36
16213,10207,Wheel Alignment,Maintenance,1,99.6,1.0,0,99.6
16214,10207,Coolant Flush,Maintenance,1,105.87,1.0,0,105.87
16215,10207,Tire Rotation,Maintenance,1,28.17,0.4,0,28.17
16216,10208,Suspension Repair,Repair,1,320.69,3.0,0,320.69
16217,10208,Oil Change,Maintenance,1,50.03,0.5,0,50.03
16218,10209,AC Recharge,Repair,1,112.74,1.0,5,107.1
16219,10209,Wheel Alignment,Maintenance,1,81.49,1.0,0,81.49
16220,10209,Brake Pad Replacement,Repair,1,197.32,1.5,0,197.32
16221,10210,Tire Rotation,Maintenance,1,22.97,0.4,10,20.67
16222,10210,Full Inspection,Diagnostic,1,68.83,0.8,0,68.83
16223,10210,Engine Diagnostic,Diagnostic,1,106.87,1.0,0,106.87
16224,10210,Transmission Service,Repair,1,272.09,2.5,0,272.09
16225,10211,Coolant Flush,Maintenance,1,91.34,1.0,0,91.34
16226,10213,Engine Diagnostic,Diagnostic,1,106.85,1.0,0,106.85
16227,10213,Tire Rotation,Maintenance,1,22.77,0.4,0,22.77
16228,10214,Oil Change,Maintenance,2,49.93,0.5,0,99.86
16229,10214,Wheel Alignment,Maintenance,1,84.82,1.0,0,84.82
16230,10215,Brake Pad Replacement,Repair,1,193.38,1.5,5,183.71
16231,10215,Windshield Wiper Replacement,Maintenance,1,28.68,0.2,15,24.38
16232,10217,Transmission Service,Repair,1,229.28,2.5,0,229.28
16233,10217,Wheel Alignment,Maintenance,2,91.83,1.0,15,156.11
16234,10218,Tire Rotation,Maintenance,1,23.56,0.4,0,23.56
16235,10219,AC Recharge,Repair,1,129.88,1.0,0,129.88
16236,10220,Oil Change,Maintenance,2,43.17,0.5,0,86.34
16237,10220,Tire Rotation,Maintenance,1,24.64,0.4,0,24.64
16238,10221,Tire Rotation,Maintenance,1,26.05,0.4,0,26.05
16239,10222,AC Recharge,Repair,1,116.55,1.0,0,116.55
16240,10222,Wheel Alignment,Maintenance,2,89.5,,0,179.0
16241,10223,Engine Diagnostic,Diagnostic,1,110.39,1.0,0,110.39
16242,10224,Suspension Repair,Repair,1,302.34,3.0,0,302.34
16243,10224,AC Recharge,Repair,1,110.47,1.0,0,110.47
16244,10225,Spark Plug Replacement,Repair,1,127.67,1.2,0,127.67
16245,10225,AC Recharge,Repair,1,120.73,1.0,0,120.73
16246,10226,Tire Replacement (set of 4),Repair,1,642.11,1.5,0,642.11
16247,10227,AC Recharge,Repair,1,119.17,1.0,0,119.17
16248,10227,Tire Replacement (set of 4),Repair,1,680.44,1.5,0,680.44
16249,10228,Engine Diagnostic,Diagnostic,1,90.98,1.0,10,81.88
16250,10228,Tire Rotation,Maintenance,1,25.2,0.4,0,25.2
16251,10228,Battery Replacement,Repair,1,149.33,0.5,0,149.33
16252,10229,Suspension Repair,Repair,1,339.81,3.0,0,339.81
16253,10230,Full Inspection,Diagnostic,1,68.49,0.8,0,68.49
16254,10230,Brake Pad Replacement,Repair,1,184.97,1.5,0,184.97
16255,10231,Spark Plug Replacement,Repair,1,149.07,1.2,0,149.07
16256,10232,Engine Diagnostic,Diagnostic,1,97.56,1.0,0,97.56
16257,10232,Oil Change,Maintenance,1,40.85,0.5,10,36.76
16258,10232,Suspension Repair,Repair,1,301.25,3.0,10,271.12
16259,10232,AC Recharge,Repair,1,119.85,1.0,5,113.86
16260,10235,Suspension Repair,Repair,1,313.31,3.0,0,313.31
16261,10235,Battery Replacement,Repair,1,138.64,0.5,0,138.64
16262,10236,AC Recharge,Repair,1,120.98,1.0,0,120.98
16263,10236,Suspension Repair,Repair,1,315.05,3.0,0,315.05
16264,10237,Coolant Flush,Maintenance,1,88.41,1.0,5,83.99
16265,10238,Windshield Wiper Replacement,Maintenance,1,29.22,0.2,0,29.22
16266,10239,Suspension Repair,Repair,1,358.91,3.0,0,358.91
16267,10240,Transmission Service,Repair,1,243.88,2.5,5,231.69
16268,10240,Coolant Flush,Maintenance,1,102.46,1.0,0,102.46
16269,10240,Tire Replacement (set of 4),Repair,1,652.87,1.5,5,620.23
16270,10241,AC Recharge,Repair,1,120.82,1.0,0,120.82
16271,10242,Suspension Repair,Repair,1,307.12,3.0,0,307.12
16272,10242,Transmission Service,Repair,1,248.06,2.5,0,248.06
16273,10242,Battery Replacement,Repair,1,157.2,0.5,0,157.2
16274,10243,Battery Replacement,Repair,1,148.15,0.5,0,148.15
16275,10243,Wheel Alignment,Maintenance,1,85.84,1.0,5,81.55
16276,10244,Tire Rotation,Maintenance,2,23.23,0.4,0,46.46
16277,10244,Wheel Alignment,Maintenance,1,100.79,,10,90.71
16278,10245,Wheel Alignment,Maintenance,1,90.91,1.0,10,81.82
16279,10246,Tire Replacement (set of 4),Repair,1,654.91,1.5,0,654.91
16280,10247,AC Recharge,Repair,1,122.71,1.0,5,116.57
16281,10250,Battery Replacement,Repair,1,167.72,0.5,0,167.72
16282,10252,Windshield Wiper Replacement,Maintenance,1,31.1,0.2,0,31.1
16283,10253,Oil Change,Maintenance,1,45.91,0.5,0,45.91
16284,10254,Brake Pad Replacement,Repair,1,203.61,1.5,0,203.61
16285,10255,Tire Replacement (set of 4),Repair,1,669.55,1.5,0,669.55
16286,10255,Oil Change,Maintenance,1,41.75,0.5,0,41.75
16287,10256,Tire Rotation,Maintenance,1,23.61,0.4,0,23.61
16288,10258,Spark Plug Replacement,Repair,1,142.58,1.2,0,142.58
16289,10260,Coolant Flush,Maintenance,1,105.35,1.0,0,105.35
16290,10260,Tire Rotation,Maintenance,2,25.91,0.4,0,51.82
16291,10260,Brake Pad Replacement,Repair,1,186.95,1.5,0,186.95
16292,10261,Oil Change,Maintenance,1,47.61,0.5,0,47.61
16293,10261,Engine Diagnostic,Diagnostic,1,100.98,1.0,0,100.98
16294,10261,Tire Replacement (set of 4),Repair,1,663.43,1.5,0,663.43
16295,10261,Tire Rotation,Maintenance,2,23.18,0.4,5,44.04
16296,10262,Brake Pad Replacement,Repair,1,205.26,1.5,0,205.26
16297,10262,Coolant Flush,Maintenance,1,103.32,1.0,0,103.32
16298,10264,Windshield Wiper Replacement,Maintenance,1,31.73,0.2,0,31.73
16299,10265,Coolant Flush,Maintenance,1,93.01,1.0,0,93.01
16300,10265,Tire Rotation,Maintenance,1,23.51,0.4,0,23.51
16301,10266,Brake Pad Replacement,Repair,1,180.42,1.5,10,162.38
16302,10266,Transmission Service,Repair,1,266.35,2.5,0,266.35
16303,10267,Coolant Flush,Maintenance,1,100.55,1.0,0,100.55
16304,10267,Spark Plug Replacement,Repair,1,129.44,1.2,0,129.44
16305,10267,Tire Replacement (set of 4),Repair,1,653.06,1.5,0,653.06
16306,10267,Transmission Service,Repair,1,275.86,2.5,10,248.27
16307,10269,Brake Pad Replacement,Repair,1,163.18,1.5,0,163.18
16308,10271,Suspension Repair,Repair,1,324.05,3.0,5,307.85
16309,10272,Full Inspection,Diagnostic,1,65.38,0.8,0,65.38
16310,10273,Full Inspection,Diagnostic,1,62.19,0.8,10,55.97
16311,10274,Battery Replacement,Repair,1,159.43,0.5,0,159.43
16312,10274,Coolant Flush,Maintenance,1,97.77,1.0,5,92.88
16313,10275,Tire Rotation,Maintenance,1,28.7,0.4,0,28.7
16314,10275,Tire Replacement (set of 4),Repair,1,566.47,1.5,10,509.82
16315,10275,Oil Change,Maintenance,1,46.02,0.5,0,46.02
16316,10276,Coolant Flush,Maintenance,1,87.67,1.0,0,87.67
16317,10277,Transmission Service,Repair,1,234.99,2.5,0,234.99
16318,10277,Oil Change,Maintenance,1,44.81,0.5,0,44.81
16319,10277,AC Recharge,Repair,1,112.67,1.0,0,112.67
16320,10278,Battery Replacement,Repair,1,171.14,0.5,15,145.47
16321,10279,Engine Diagnostic,Diagnostic,1,113.67,1.0,0,113.67
16322,10282,Battery Replacement,Repair,1,147.6,0.5,5,140.22
16323,10283,Oil Change,Maintenance,1,47.7,0.5,0,47.7
16324,10285,Transmission Service,Repair,1,258.36,2.5,0,258.36
16325,10285,Full Inspection,Diagnostic,1,66.23,0.8,10,59.61
16326,10286,Tire Rotation,Maintenance,2,26.42,0.4,0,52.84
16327,10286,Wheel Alignment,Maintenance,1,81.01,1.0,0,81.01
16328,10286,AC Recharge,Repair,1,130.9,1.0,10,117.81
16329,10287,Battery Replacement,Repair,1,163.01,0.5,0,163.01
16330,10288,Brake Pad Replacement,Repair,1,184.94,1.5,0,184.94
16331,10288,Engine Diagnostic,Diagnostic,1,112.57,1.0,0,112.57
16332,10289,Oil Change,Maintenance,1,50.72,0.5,0,50.72
16333,10289,Coolant Flush,Maintenance,1,97.94,1.0,15,83.25
16334,10289,Windshield Wiper Replacement,Maintenance,2,31.56,0.2,0,63.12
16335,10290,Tire Rotation,Maintenance,1,28.73,0.4,0,28.73
16336,10291,Windshield Wiper Replacement,Maintenance,1,29.24,0.2,0,29.24
16337,10293,Transmission Service,Repair,1,245.29,2.5,10,220.76
16338,10294,Suspension Repair,Repair,1,302.62,3.0,0,302.62
16339,10294,Full Inspection,Diagnostic,1,67.44,0.8,0,67.44
16340,10294,Engine Diagnostic,Diagnostic,1,108.61,1.0,10,97.75
16341,10295,Battery Replacement,Repair,1,138.96,0.5,0,138.96
16342,10295,Suspension Repair,Repair,1,366.54,3.0,0,366.54
16343,10296,Coolant Flush,Maintenance,2,102.86,1.0,0,205.72
16344,10296,Windshield Wiper Replacement,Maintenance,1,33.38,0.2,5,31.71
16345,10297,AC Recharge,Repair,1,109.44,1.0,0,109.44
16346,10299,Windshield Wiper Replacement,Maintenance,2,30.79,0.2,0,61.58
16347,10300,Coolant Flush,Maintenance,1,102.09,1.0,0,102.09
16348,10300,Suspension Repair,Repair,1,331.44,3.0,5,314.87
16349,10300,Spark Plug Replacement,Repair,1,138.67,1.2,0,138.67
16350,10301,Battery Replacement,Repair,1,165.67,0.5,0,165.67
16351,10302,Transmission Service,Repair,1,248.4,2.5,0,248.4
16352,10303,Oil Change,Maintenance,1,50.05,0.5,10,45.04
16353,10303,Battery Replacement,Repair,1,141.11,0.5,5,134.05
16354,10304,Tire Replacement (set of 4),Repair,1,599.99,1.5,0,599.99
16355,10304,Spark Plug Replacement,Repair,1,118.41,1.2,0,118.41
16356,10305,Brake Pad Replacement,Repair,1,178.4,1.5,0,178.4
16357,10306,Oil Change,Maintenance,1,44.77,0.5,0,44.77
16358,10307,Full Inspection,Diagnostic,1,66.08,0.8,0,66.08
16359,10307,AC Recharge,Repair,1,127.59,,0,127.59
16360,10307,Tire Rotation,Maintenance,2,25.23,0.4,0,50.46
16361,10308,Spark Plug Replacement,Repair,1,138.19,1.2,0,138.19
16362,10308,Battery Replacement,Repair,1,136.98,0.5,0,136.98
16363,10308,Coolant Flush,Maintenance,1,89.78,1.0,0,89.78
16364,10309,Engine Diagnostic,Diagnostic,1,105.67,1.0,0,105.67
16365,10309,Coolant Flush,Maintenance,1,100.73,1.0,0,100.73
16366,10309,Battery Replacement,Repair,1,164.03,0.5,5,155.83
16367,10310,Coolant Flush,Maintenance,1,95.07,1.0,10,85.56
16368,10310,Tire Rotation,Maintenance,1,27.02,0.4,0,27.02
16369,10310,Battery Replacement,Repair,1,160.65,0.5,0,160.65
16370,10311,Engine Diagnostic,Diagnostic,1,114.08,1.0,0,114.08
16371,10312,Battery Replacement,Repair,1,143.07,0.5,0,143.07
16372,10312,Brake Pad Replacement,Repair,1,186.83,1.5,0,186.83
16373,10312,Wheel Alignment,Maintenance,2,94.54,1.0,0,189.08
16374,10312,AC Recharge,Repair,1,137.96,1.0,5,131.06
16375,10313,Full Inspection,Diagnostic,1,57.02,0.8,0,57.02
16376,10314,Suspension Repair,Repair,1,329.86,3.0,0,329.86
16377,10314,Full Inspection,Diagnostic,1,59.19,0.8,15,50.31
16378,10315,Suspension Repair,Repair,1,330.07,3.0,0,330.07
16379,10316,Tire Replacement (set of 4),Repair,1,593.98,1.5,0,593.98
16380,10316,Tire Rotation,Maintenance,1,22.8,0.4,5,21.66
16381,10317,Oil Change,Maintenance,1,46.94,0.5,5,44.59
16382,10317,Wheel Alignment,Maintenance,1,88.56,1.0,0,88.56
16383,10317,Coolant Flush,Maintenance,1,89.82,1.0,0,89.82
16384,10318,Engine Diagnostic,Diagnostic,1,98.1,1.0,0,98.1
16385,10319,Suspension Repair,Repair,1,291.94,3.0,0,291.94
16386,10320,Engine Diagnostic,Diagnostic,1,113.76,1.0,0,113.76
16387,10320,Wheel Alignment,Maintenance,2,94.08,1.0,10,169.34
16388,10321,Engine Diagnostic,Diagnostic,1,110.37,1.0,0,110.37
16389,10322,Wheel Alignment,Maintenance,1,90.52,1.0,0,90.52
16390,10323,Battery Replacement,Repair,1,168.87,0.5,0,168.87
16391,10323,Windshield Wiper Replacement,Maintenance,1,30.62,0.2,0,30.62
16392,10323,Engine Diagnostic,Diagnostic,1,104.35,1.0,0,104.35
16393,10324,Wheel Alignment,Maintenance,2,92.07,1.0,0,184.14
16394,10325,Engine Diagnostic,Diagnostic,1,108.33,1.0,5,102.91
16395,10325,Tire Rotation,Maintenance,1,26.04,0.4,5,24.74
16396,10325,Transmission Service,Repair,1,241.97,2.5,0,241.97
16397,10326,Engine Diagnostic,Diagnostic,1,93.64,1.0,5,88.96
16398,10327,Tire Rotation,Maintenance,2,26.29,0.4,0,52.58
16399,10328,Oil Change,Maintenance,2,46.0,0.5,0,92.0
16400,10328,Windshield Wiper Replacement,Maintenance,1,27.72,0.2,0,27.72
16401,10329,Full Inspection,Diagnostic,1,59.93,0.8,0,59.93
16402,10330,Spark Plug Replacement,Repair,1,133.73,1.2,0,133.73
16403,10331,Brake Pad Replacement,Repair,1,199.21,1.5,0,199.21
16404,10333,Oil Change,Maintenance,2,41.36,0.5,5,78.58
16405,10333,Wheel Alignment,Maintenance,1,88.84,1.0,0,88.84
16406,10333,Engine Diagnostic,Diagnostic,1,110.57,1.0,0,110.57
16407,10333,Transmission Service,Repair,1,265.53,2.5,5,252.25
16408,10334,Spark Plug Replacement,Repair,1,126.42,1.2,15,107.46
16409,10335,Suspension Repair,Repair,1,355.63,3.0,0,355.63
16410,10335,Tire Rotation,Maintenance,1,25.58,0.4,0,25.58
16411,10335,Spark Plug Replacement,Repair,1,133.2,1.2,10,119.88
16412,10336,Oil Change,Maintenance,1,51.49,0.5,5,48.92
16413,10336,Windshield Wiper Replacement,Maintenance,1,34.1,0.2,10,30.69
16414,10337,AC Recharge,Repair,1,118.76,1.0,0,118.76
16415,10338,Tire Replacement (set of 4),Repair,1,579.79,1.5,0,579.79
16416,10340,Tire Replacement (set of 4),Repair,1,608.48,1.5,0,608.48
16417,10340,Battery Replacement,Repair,1,136.14,0.5,0,136.14
16418,10341,Tire Replacement (set of 4),Repair,1,561.22,1.5,10,505.1
16419,10344,Wheel Alignment,Maintenance,2,89.9,1.0,0,179.8
16420,10345,Coolant Flush,Maintenance,1,107.85,1.0,0,107.85
16421,10347,Windshield Wiper Replacement,Maintenance,2,33.54,0.2,0,67.08
16422,10348,Coolant Flush,Maintenance,1,97.65,1.0,0,97.65
16423,10349,Transmission Service,Repair,1,260.33,2.5,0,260.33
16424,10349,Oil Change,Maintenance,1,40.57,0.5,0,40.57
16425,10350,Wheel Alignment,Maintenance,1,85.85,1.0,10,77.26
16426,10350,Transmission Service,Repair,1,226.55,2.5,5,215.22
16427,10350,Battery Replacement,Repair,1,163.3,0.5,15,138.8
16428,10351,Tire Replacement (set of 4),Repair,1,580.58,1.5,0,580.58
16429,10352,Tire Replacement (set of 4),Repair,1,692.7,1.5,0,692.7
16430,10354,Suspension Repair,Repair,1,339.47,3.0,0,339.47
16431,10354,Tire Rotation,Maintenance,1,23.93,0.4,0,23.93
16432,10354,Battery Replacement,Repair,1,140.91,0.5,5,133.86
16433,10355,Oil Change,Maintenance,1,47.56,0.5,0,47.56
16434,10355,Coolant Flush,Maintenance,1,106.89,1.0,5,101.55
16435,10355,AC Recharge,Repair,1,129.55,1.0,0,129.55
16436,10355,Tire Rotation,Maintenance,1,24.68,0.4,0,24.68
16437,10357,Suspension Repair,Repair,1,334.99,3.0,5,318.24
16438,10358,Brake Pad Replacement,Repair,1,175.98,1.5,0,175.98
16439,10358,AC Recharge,Repair,1,137.97,1.0,10,124.17
16440,10359,Battery Replacement,Repair,1,163.08,0.5,0,163.08
16441,10359,Oil Change,Maintenance,1,47.41,0.5,5,45.04
16442,10360,Engine Diagnostic,Diagnostic,1,100.58,1.0,0,100.58
16443,10360,Wheel Alignment,Maintenance,1,94.91,1.0,0,94.91
16444,10361,AC Recharge,Repair,1,118.25,1.0,0,118.25
16445,10362,Spark Plug Replacement,Repair,1,117.94,1.2,0,117.94
16446,10362,Full Inspection,Diagnostic,1,59.93,0.8,10,53.94
16447,10364,Suspension Repair,Repair,1,362.44,3.0,0,362.44
