order_id,customer_id,vehicle_id,branch_id,employee_id,order_date,status,payment_method,customer_rating
10178,1930,1357,11,105,2023-10-07,Completed,Credit Card,5.0
10179,2412,972,5,37,2025-11-24,In Progress,Credit Card,
10180,245,2076,5,15,2025-04-10,Completed,Debit Card,5.0
10181,548,3196,12,75,2025-09-22,Completed,Credit Card,
10182,2517,281,7,102,05/10/2023,Completed,Insurance,
10183,2464,2195,10,72,2025-12-10,Completed,Insurance,3.0
10184,1359,638,12,21,2023-12-13,Completed,Credit Card,3.0
10185,2743,2450,8,20,2023-02-22,Completed,Insurance,
10186,1564,3183,11,116,2024-08-26,Completed,Insurance,
10187,1133,1617,11,173,2024-11-03,In Progress,Debit Card,
10188,43,2129,1,180,2023-01-05,Completed,Financing,
10189,1199,1203,12,48,2024-08-24,Cancelled,,
10190,78,2840,10,85,2023-11-06,Completed,Cash,
10191,1578,3448,7,62,2023-06-28,Cancelled,,
10192,1578,3448,3,76,2024-10-28,Completed,Debit Card,3.0
10193,1670,887,8,74,2023-05-30,Cancelled,,
10194,1432,2684,2,90,2023-09-16,Completed,Cash,
10195,493,407,8,85,2025-09-16,Cancelled,,
10196,1346,584,12,112,2024-12-21,Completed,Insurance,
10197,363,618,3,139,2023-12-10,In Progress,Insurance,
10198,2217,900,4,59,2025-05-26,Completed,Credit Card,
10199,105,3069,3,41,2024-09-11,Completed,Financing,
10200,1786,427,1,164,2023-04-27,In Progress,Credit Card,
10201,841,2817,8,124,2023-07-01,Completed,Debit Card,5.0
10202,1773,1815,1,137,2023-09-29,Cancelled,,
10203,1697,1901,8,104,2025-09-14,In Progress,Credit Card,
10204,120,2918,6,127,2025-05-25,In Progress,Debit Card,
10205,2941,2616,10,126,2025-01-28,In Progress,Credit Card,
10206,2275,793,7,51,2024-03-13,Cancelled,,
10207,2674,1214,4,30,2024-06-19,Completed,Insurance,4.0
10208,2810,2661,1,90,2024-05-12,Completed,Financing,
10209,537,726,11,39,2024-09-28,Completed,Insurance,1.0
10210,2154,2177,3,113,2023-07-25,Completed,Debit Card,1.0
10211,2048,1225,7,12,2023-10-31,Completed,Credit Card,2.0
10212,2291,3072,1,61,2025-03-18,Cancelled,,
10213,1300,269,8,122,2025-07-22,Completed,Debit Card,1.0
10214,2845,1053,6,150,2023-06-09,Completed,Insurance,4.0
10215,349,2802,10,59,2025-02-16,Completed,Cash,4.0
10216,1566,683,10,151,2023-10-26,Cancelled,,
10217,456,983,11,11,2025-09-19,Completed,Debit Card,3.0
10218,974,2443,3,148,2024-10-09,Completed,Credit Card,2.0
10219,329,193,10,119,2023-03-02,Completed,Cash,5.0
10220,123,2696,5,110,2025-04-27,Completed,Debit Card,
10221,926,124,6,97,2025-04-11,Completed,Cash,2.0
10222,293,845,11,90,2023-01-12,Completed,Insurance,
10223,1500,3063,10,176,2025-02-08,Completed,Insurance,2.0
10224,1396,3189,11,47,2025-01-10,In Progress,Debit Card,
10225,2162,3050,8,94,2025-11-06,In Progress,Debit Card,
10226,697,1291,10,123,2023-01-08,Completed,Credit Card,4.0
10227,1016,657,9,59,2024-06-09,Completed,Financing,3.0
10228,2409,875,11,131,2023-10-18,Completed,Cash,1.0
10229,2646,1957,6,101,2025-10-17,Completed,Insurance,
10230,2509,1701,12,60,2025-07-08,Completed,Credit Card,2.0
10231,1127,550,5,104,2025-05-23,Completed,Financing,
10232,1206,3293,8,159,2024-08-10,Completed,Cash,5.0
10233,234,3269,8,58,2023-11-07,Cancelled,,
10234,400,369,5,17,2023-06-05,Cancelled,,
10235,1659,3243,5,115,2025-07-06,Completed,Financing,4.0
10236,769,1803,3,19,2024-02-21,Completed,Credit Card,1.0
10237,2164,376,6,71,2023-09-04,Completed,Debit Card,
10238,1553,2868,1,108,2025-10-30,Completed,Insurance,4.0
10239,1328,2095,10,90,2024-12-15,Completed,Insurance,
10240,1711,2663,6,51,04/24/2024,Completed,Debit Card,4.0
10241,181,101,8,141,2024-04-29,Completed,Financing,1.0
10242,1380,786,7,171,2024-03-22,Completed,Credit Card,4.0
10243,2218,928,11,175,2023-03-10,Completed,Debit Card,5.0
10244,2203,1662,8,91,2023-05-11,In Progress,Debit Card,
10245,1768,536,11,27,2025-05-04,In Progress,Cash,
10246,2840,324,2,52,2023-10-20,Completed,Debit Card,3.0
10247,418,3223,3,108,2025-09-18,Completed,Cash,2.0
10248,1412,2809,4,89,2025-04-01,Cancelled,,
10249,1000,885,4,41,2023-01-31,Cancelled,,
10250,634,1641,6,48,2023-07-07,Completed,Debit Card,4.0
10251,2999,3349,3,146,2023-08-13,Cancelled,,
10252,43,1513,6,4,2025-03-19,Completed,Debit Card,3.0
10253,1465,2096,3,46,2025-04-19,Completed,Credit Card,3.0
10254,1574,1971,4,170,2025-01-05,Completed,Cash,
10255,993,114,8,83,2024-11-20,Completed,Insurance,
10256,734,3421,10,62,2025-11-09,Completed,Credit Card,4.0
10257,138,798,6,163,2024-07-03,Cancelled,,
10258,1182,3391,12,10,2025-01-07,Completed,Credit Card,4.0
10259,50,2745,8,105,2023-12-28,Cancelled,,
10260,2309,1529,1,153,2024-12-30,In Progress,Cash,
10261,2947,241,10,27,2024-03-25,Completed,Cash,4.0
10262,2285,1687,11,75,2025-05-28,Completed,Cash,2.0
10263,16,2024,8,22,2023-10-04,Cancelled,,
10264,1570,1278,11,79,2024-02-23,Completed,Credit Card,2.0
10265,1931,1456,5,38,2025-08-05,Completed,Financing,
10266,596,2198,10,89,2023-07-23,Completed,Financing,
10267,1574,1971,2,2,2025-03-19,In Progress,Credit Card,
10268,1819,1853,7,28,2025-12-02,Cancelled,,
10269,523,1837,1,158,2023-03-03,Completed,Debit Card,3.0
10270,680,1419,1,79,2025-11-10,Cancelled,,
10271,2148,37,2,41,2025-05-30,Completed,Debit Card,
10272,1515,1749,7,120,2024-11-29,Completed,Cash,3.0
10273,132,3279,9,91,2023-06-22,Completed,Insurance,5.0
10274,93,1168,10,95,2023-11-18,Completed,Debit Card,
10275,1341,1222,8,179,2023-03-17,Completed,Financing,5.0
10276,1460,958,6,120,2023-09-22,In Progress,Credit Card,
10277,2770,1653,7,147,2023-12-15,Completed,Cash,1.0
10278,2211,3272,5,112,2024-02-27,Completed,Debit Card,
10279,206,1993,5,126,2023-10-20,Completed,Debit Card,1.0
10280,969,2528,9,119,2025-04-25,Cancelled,,
10281,537,726,10,85,2023-07-08,Cancelled,,
10282,2304,2209,2,78,2024-08-15,Completed,Insurance,
10283,206,1052,5,91,2023-11-24,In Progress,Credit Card,
10284,2652,3215,1,4,2023-07-14,Cancelled,,
10285,120,459,1,30,2023-01-30,Completed,Credit Card,1.0
10286,2166,476,4,107,2024-12-14,In Progress,Insurance,
10287,2491,257,2,170,2024-04-14,Completed,Credit Card,
10288,288,2297,8,99,2023-01-19,Completed,Insurance,2.0
10289,1516,624,7,95,2025-04-20,Completed,Insurance,
10290,217,3016,10,87,2025-03-25,Completed,Financing,5.0
10291,1511,246,7,28,2023-07-07,Completed,Insurance,2.0
10292,2023,2190,6,15,2025-01-30,Cancelled,,
10293,604,1190,1,162,2025-04-27,Completed,Financing,
10294,1791,1086,1,28,2024-07-02,Completed,Insurance,
10295,2427,852,5,85,2025-07-20,Completed,Cash,3.0
10296,343,515,6,167,2024-01-17,In Progress,Insurance,
10297,188,53,9,176,2025-11-15,Completed,Insurance,1.0
10298,1458,1899,7,111,2024-03-02,Cancelled,,
10299,1247,1552,2,87,2023-05-13,Completed,Cash,5.0
10300,1791,1086,2,82,2024-01-05,Completed,Financing,2.0
10301,2661,82,1,54,2023-05-28,Completed,Insurance,1.0
10302,1892,136,6,95,2025-11-15,Completed,Credit Card,5.0
10303,2517,281,2,158,2025-08-07,In Progress,Financing,
10304,1279,3045,4,41,2025-12-08,Completed,Insurance,1.0
10305,2750,1435,10,124,2024-12-12,Completed,Cash,4.0
10306,196,201,2,141,2025-09-29,Completed,Credit Card,5.0
10307,2576,51,11,128,2024-09-18,Completed,Insurance,5.0
10308,523,1837,9,178,2025-07-01,Completed,Credit Card,4.0
10309,1574,1971,10,57,2024-04-30,In Progress,Insurance,
10310,1510,361,2,108,2025-10-20,Completed,Insurance,4.0
10311,2578,2827,2,121,2025-01-01,In Progress,Financing,
10312,599,1882,2,114,2023-10-18,Completed,Financing,4.0
10313,1507,1379,9,81,2025-09-30,Completed,Insurance,
10314,1239,2770,10,127,2023-04-08,Completed,Debit Card,
10315,1081,1742,8,136,2024-09-11,Completed,Financing,1.0
10316,735,769,7,42,2024-03-29,Completed,Insurance,5.0
10317,1876,831,2,51,2023-07-18,Completed,Cash,
10318,2766,1727,4,66,2025-02-18,Completed,Financing,3.0
10319,2029,1025,1,107,2024-02-02,Completed,Credit Card,
10320,2762,418,12,128,2024-02-18,In Progress,Credit Card,
10321,734,918,6,55,2024-01-09,Completed,Credit Card,2.0
10322,2487,2423,8,9,2023-01-02,Completed,Debit Card,5.0
10323,2468,2325,5,51,2023-02-16,Completed,Credit Card,
10324,276,203,2,105,2025-05-19,Completed,Financing,
10325,1883,2378,6,112,2025-01-21,Completed,Insurance,4.0
10326,2527,1232,10,70,2024-11-14,Completed,Financing,
10327,1793,2555,9,163,2023-10-09,Completed,Debit Card,4.0
10328,252,2784,12,177,2024-03-24,In Progress,Financing,
10329,2898,3086,7,148,2023-12-19,Completed,Cash,1.0
10330,1064,86,7,138,2024-11-30,Completed,Cash,2.0
10331,1320,2775,7,121,2025-05-15,Completed,Insurance,
10332,2709,2068,10,64,2025-04-24,Cancelled,,
10333,1336,3024,11,52,2024-02-25,Completed,Cash,4.0
10334,1121,3131,10,50,2025-02-03,Completed,Financing,1.0
10335,1853,1831,5,59,2025-01-26,Completed,Cash,1.0
10336,2158,2017,8,97,2023-10-30,In Progress,Credit Card,
10337,1380,1606,5,16,2025-02-19,Completed,Insurance,1.0
10338,1127,1452,10,9,2025-10-25,Completed,Debit Card,2.0
10339,2418,907,12,162,2023-04-28,Cancelled,,
10340,2427,852,2,99,2023-07-12,Completed,Cash,
10341,240,448,8,137,2025-01-24,In Progress,Cash,
10342,1711,589,3,145,2023-11-25,Cancelled,,
10343,1358,3023,2,14,2025-12-30,Cancelled,,
10344,2770,3306,3,127,2025-01-07,Completed,Debit Card,4.0
10345,612,1113,9,135,2023-09-13,Completed,Debit Card,3.0
10346,2749,1629,4,151,2025-06-30,Cancelled,,
10347,2031,3127,4,91,2023-02-12,In Progress,Cash,
10348,1104,24,10,139,2025-04-15,Completed,Credit Card,1.0
10349,253,516,11,44,2024-08-15,Completed,Debit Card,5.0
10350,1711,2181,8,148,2025-07-05,Completed,Financing,5.0
10351,67,233,7,55,2025-11-28,Completed,Cash,1.0
10352,855,3415,8,32,2023-01-11,Completed,Debit Card,
10353,282,1591,5,139,2024-02-01,Cancelled,,
10354,1307,1465,1,14,2025-08-19,Completed,Credit Card,5.0
10355,802,2899,5,48,2023-05-22,Completed,Credit Card,4.0
10356,2348,2521,4,44,2023-07-22,Cancelled,,
10357,1684,669,6,133,2023-07-01,Completed,Debit Card,1.0
10358,1826,2263,6,118,2024-06-19,In Progress,Debit Card,
10359,2380,3152,8,116,2023-11-22,Completed,Financing,3.0
10360,2708,182,8,43,11/09/2024,In Progress,Financing,
10361,2003,322,6,54,2024-03-30,Completed,Credit Card,2.0
10362,341,2962,4,166,2025-01-02,Completed,Debit Card,4.0
10363,1989,3419,6,88,2023-11-23,Cancelled,,
10364,857,1007,10,69,2023-03-18,Completed,Financing,
10365,2178,1859,1,139,2023-11-23,In Progress,Debit Card,
10366,2029,197,6,152,2025-06-25,Completed,Credit Card,
10367,2320,3172,3,172,2025-10-21,Completed,Debit Card,1.0
10368,1498,3369,3,12,01/10/2025,Completed,Credit Card,
10369,1990,2030,9,88,2023-03-13,Completed,Insurance,3.0
10370,554,2694,12,169,2023-09-01,Completed,Financing,1.0
10371,1061,821,3,73,2025-11-05,Completed,Debit Card,5.0
10372,2611,325,1,109,2025-10-21,Completed,Cash,3.0
10373,2863,444,7,26,03/14/2024,In Progress,Financing,
10374,1711,1216,7,68,2024-12-06,Completed,Debit Card,
10375,371,1269,12,83,2025-01-26,In Progress,Credit Card,
10376,1908,2892,10,87,2023-06-17,Completed,Cash,2.0
10377,816,765,8,141,2023-10-17,Completed,Debit Card,5.0
10378,1239,2320,4,167,2024-12-26,Completed,Credit Card,
10379,1010,372,8,72,2025-08-18,Completed,Debit Card,3.0
10380,1789,2984,8,27,2024-01-24,Completed,Insurance,4.0
10381,2927,2671,4,176,12/19/2024,Completed,Cash,5.0
10382,1188,917,7,157,2024-08-13,Completed,Credit Card,3.0
10383,1120,21,10,109,2025-02-18,Cancelled,,
10384,1857,1023,5,176,2025-04-30,Completed,Credit Card,
10385,2688,2911,12,155,2024-06-21,Completed,Insurance,4.0
10386,646,2570,9,1,05/01/2025,In Progress,Debit Card,
10387,2710,2491,2,139,2025-05-23,Completed,Insurance,
10388,2813,1710,12,78,2024-05-27,Completed,Insurance,2.0
10389,554,2694,9,35,2023-05-18,In Progress,Credit Card,
10390,877,1079,3,15,2023-07-21,Completed,Credit Card,
10391,2401,1275,9,56,2024-03-01,Completed,Debit Card,1.0
10392,2431,899,3,161,2025-07-31,Completed,Credit Card,1.0
10393,406,1162,7,123,2024-03-24,In Progress,Cash,
10394,951,800,5,106,02/19/2024,Completed,Cash,
10395,1767,356,6,64,2023-02-13,Completed,Financing,
10396,1209,2825,12,134,2024-01-25,Cancelled,,
10397,828,2748,5,78,2023-09-01,Cancelled,,
10398,225,1316,7,141,2024-03-16,Cancelled,,
10399,1520,1154,6,159,2023-05-19,Completed,Cash,4.0
10400,1744,948,2,145,2025-08-07,Cancelled,,
10401,2624,1486,2,38,2024-08-28,Completed,Debit Card,4.0
10402,813,1659,6,106,2023-06-02,Completed,Credit Card,5.0
10403,2895,2857,4,61,2023-05-05,Cancelled,,
10404,1081,778,1,17,2024-07-20,Completed,Debit Card,
10405,927,3354,9,43,2023-07-08,Completed,Insurance,4.0
10406,2971,2430,1,50,2025-02-22,Completed,Credit Card,1.0
10407,1408,1384,3,88,2023-06-12,Completed,Insurance,5.0
10408,1253,3380,3,91,2024-04-27,Completed,Debit Card,2.0
10409,939,737,9,169,2025-02-20,Completed,Cash,5.0
10410,1704,832,10,111,2024-06-24,In Progress,Credit Card,
10411,130,2075,5,166,2023-08-12,Completed,Insurance,4.0
10412,1812,3100,5,153,2024-01-24,Completed,Debit Card,3.0
10413,706,855,6,75,02/20/2023,Completed,Credit Card,2.0
10414,1984,3102,1,16,2024-05-23,Completed,Credit Card,5.0
10415,1561,3066,6,135,2025-05-21,Completed,Cash,
10416,2636,1229,12,84,2024-11-20,Cancelled,,
10417,2245,2543,1,176,2025-01-26,Completed,Financing,
10418,652,2072,6,80,2024-05-19,In Progress,Cash,
10419,1638,2304,6,119,2023-02-21,Cancelled,,
10420,2603,2605,5,19,2024-12-18,In Progress,Insurance,
10421,1097,43,11,19,2025-11-04,Completed,Cash,
10422,1654,3064,1,85,2025-09-01,Completed,Debit Card,2.0
10423,2411,1467,10,62,2023-06-04,Cancelled,,
10424,1610,3132,1,54,2023-02-03,Cancelled,,
10425,572,1909,6,148,2023-12-28,Cancelled,,
10426,1852,3144,6,116,2024-11-11,Completed,Debit Card,2.0
10427,779,920,12,17,2025-07-27,Cancelled,,
10428,2878,2957,6,150,2023-08-31,In Progress,Debit Card,
10429,2915,1768,10,74,2025-01-04,Completed,Insurance,3.0
10430,2941,2365,7,96,2025-09-09,Cancelled,,
10431,1960,1654,2,156,12/11/2024,Completed,Credit Card,
10432,139,3158,9,143,2024-06-11,In Progress,Financing,
10433,2392,984,1,138,2025-09-13,Completed,Insurance,5.0
10434,2361,3298,2,72,2023-03-06,Completed,Credit Card,3.0
10435,1126,1646,6,9,2025-05-13,Cancelled,,
10436,1634,2955,9,86,2024-01-11,Completed,Insurance,1.0
10437,2282,2417,3,113,2025-01-02,Completed,Debit Card,
10438,2842,1307,9,155,2023-07-04,Completed,Debit Card,4.0
10439,2611,325,9,81,2024-03-31,Cancelled,,
10440,1064,86,10,151,2025-12-28,Completed,Credit Card,5.0
10441,420,1838,1,113,2025-03-01,Completed,Insurance,
10442,1250,1032,11,3,2023-12-12,Completed,Financing,1.0
10443,298,230,2,129,2025-02-11,Completed,Credit Card,1.0
10444,201,1935,7,171,2024-06-13,In Progress,Insurance,
10445,612,2714,4,108,2023-01-29,Completed,Credit Card,1.0
10446,1984,438,2,135,2025-06-09,Completed,Insurance,5.0
10447,2825,1850,9,70,2023-09-23,Completed,Cash,
10448,2252,351,3,70,2024-02-21,Completed,Cash,2.0
10449,136,91,4,114,2025-11-22,Completed,Credit Card,
10450,2152,1426,1,178,2023-04-25,Completed,Credit Card,2.0
10451,2863,444,3,161,2023-11-09,Completed,Credit Card,
10452,570,2354,8,26,2023-12-16,Completed,Debit Card,2.0
10453,493,59,7,90,2025-01-20,Completed,Financing,5.0
10454,526,3366,8,50,2024-03-05,Completed,Credit Card,
10455,2228,386,4,168,2025-03-27,Completed,Debit Card,3.0
10456,2427,743,11,142,2024-01-24,Completed,Credit Card,3.0
10457,2391,1522,1,128,2024-02-05,Cancelled,,
10458,810,3226,5,65,2023-04-22,Completed,Debit Card,
10459,767,1235,8,153,2024-12-20,Cancelled,,
10460,1167,2882,10,18,2024-03-01,Completed,Financing,1.0
10461,548,3196,4,82,2023-12-23,Completed,Credit Card,
10462,1748,2738,1,179,2025-03-25,Completed,Insurance,3.0
10463,1047,2983,12,136,2025-11-25,Cancelled,,
10464,1544,2328,6,28,2023-09-04,In Progress,Credit Card,
10465,1960,1654,9,174,2023-09-13,Completed,Financing,1.0
10466,1522,3376,8,179,2025-11-09,Cancelled,,
10467,2571,1663,3,117,2025-11-13,Completed,Cash,2.0
10468,1840,77,12,92,2025-08-05,Completed,Cash,3.0
10469,604,2305,3,142,2024-03-22,Completed,Cash,2.0
10470,2570,1526,2,10,2024-10-30,Completed,Insurance,2.0
10471,1349,2776,3,146,2024-03-14,Completed,Credit Card,4.0
10472,1671,1416,2,36,2023-06-03,Cancelled,,
10473,309,1272,6,88,2024-03-19,In Progress,Insurance,
10474,2985,2626,1,60,2024-01-25,In Progress,Financing,
10475,2007,2843,1,66,2023-04-19,Completed,Insurance,5.0
10476,2462,3148,8,77,12/24/2024,Completed,Credit Card,4.0
10477,2824,3412,12,98,2023-12-26,Completed,Insurance,5.0
10478,1750,2387,9,176,2024-09-19,Completed,Insurance,5.0
10479,553,1178,8,75,2023-03-25,Completed,Cash,4.0
10480,639,1895,4,163,2025-07-23,Completed,Financing,
10481,161,134,11,150,2023-10-28,Completed,Cash,4.0
10482,470,2926,11,114,2025-10-20,Completed,Financing,
10483,766,537,1,140,2023-01-16,In Progress,Credit Card,
10484,1708,1565,9,119,2025-05-23,Completed,Insurance,4.0
10485,2337,662,10,93,2023-05-14,Cancelled,,
10486,2249,1955,3,46,2025-12-23,Completed,Insurance,4.0
10487,494,1445,12,144,2025-04-14,Completed,Insurance,3.0
10488,1953,98,9,69,2025-11-22,Completed,Debit Card,
10489,1648,1368,11,162,2025-08-23,Completed,Credit Card,
10490,2494,3051,4,48,2024-01-08,Completed,Credit Card,3.0
10491,1203,1408,11,142,2023-08-19,Completed,Insurance,4.0
10492,1473,2705,7,123,2024-09-03,In Progress,Insurance,
10493,2033,3445,1,152,2025-05-25,In Progress,Insurance,
10494,1691,1141,1,173,2025-09-28,Completed,Financing,4.0
10495,2024,1634,8,80,2023-05-11,Completed,Cash,
10496,1711,589,7,20,2024-07-25,In Progress,Financing,
10497,2336,1813,3,153,2024-03-24,Completed,Financing,5.0
10498,1014,1674,2,44,2024-12-07,In Progress,Credit Card,
10499,2269,1693,12,41,2024-09-24,Completed,Financing,
10500,2109,452,11,109,2023-08-26,In Progress,Credit Card,
10501,1838,2513,7,134,2024-09-27,Cancelled,,
10502,2174,3042,4,50,2024-03-21,Completed,Insurance,4.0
10503,195,2340,1,64,2025-11-11,Cancelled,,
10504,1104,3230,8,3,2023-03-26,In Progress,Cash,
10505,2444,3250,3,47,2025-02-22,In Progress,Debit Card,
10506,459,1064,10,64,2024-05-26,Completed,Debit Card,
10507,2230,3061,7,32,2025-10-21,Cancelled,,
10508,462,508,1,10,2024-01-09,Completed,Debit Card,5.0
10509,462,29,9,156,2025-03-04,Completed,Cash,2.0
10510,836,3089,4,13,2025-02-18,In Progress,Debit Card,
10511,2688,664,1,125,2025-11-03,Completed,Financing,
10512,803,195,11,61,2023-11-30,Completed,Credit Card,4.0
10513,698,2021,12,61,2024-10-29,Completed,Cash,4.0
10514,2710,2054,5,32,2025-11-06,Completed,Financing,3.0
10515,2606,2391,10,101,2023-07-02,Completed,Insurance,3.0
10516,2803,3203,6,26,2024-06-13,Completed,Debit Card,5.0
10517,253,516,2,32,2024-07-25,Completed,Credit Card,5.0
10518,1704,832,10,56,2023-08-27,In Progress,Debit Card,
10519,829,2695,4,10,2023-08-30,Completed,Credit Card,2.0
10520,2921,3176,3,170,2024-05-15,Cancelled,,
10521,1081,3447,11,78,2023-11-17,Completed,Insurance,3.0
10522,604,1190,5,158,2025-02-24,Completed,Cash,1.0
10523,2353,2835,6,32,2023-07-30,Completed,Debit Card,2.0
10524,2021,2053,3,93,2024-12-09,In Progress,Credit Card,
10525,1686,2295,4,12,2024-12-01,Completed,Cash,3.0
10526,2762,418,7,138,2024-06-21,In Progress,Insurance,
10527,2490,1703,8,71,2024-06-28,Completed,Financing,4.0
10528,139,3158,3,19,2025-02-03,Cancelled,,
10529,984,2461,4,131,2023-02-26,Completed,Cash,5.0
10530,2664,2111,3,19,2024-06-10,Completed,Insurance,2.0
10531,645,2220,9,149,2024-04-26,Completed,Debit Card,
10532,718,1539,5,68,2024-10-31,In Progress,Cash,
10533,1701,74,10,26,2023-10-03,Completed,Financing,
10534,2186,1784,5,174,2024-11-11,Completed,Insurance,
10535,1450,271,1,38,2024-06-20,Completed,Insurance,
10536,757,1241,5,43,2023-01-03,In Progress,Credit Card,
10537,1299,2786,1,31,2025-11-10,Completed,Credit Card,1.0
10538,1218,13,1,111,2023-08-22,Cancelled,,
10539,467,1736,12,98,2025-11-12,Completed,Debit Card,
10540,201,1935,9,123,2025-08-24,Completed,Insurance,4.0
10541,2986,267,12,116,2023-03-06,Completed,Financing,
10542,1837,1817,7,20,2024-01-21,Cancelled,,
10543,1283,2070,5,47,2025-04-05,In Progress,Insurance,
10544,2282,2417,4,82,2025-08-23,Completed,Debit Card,5.0
10545,837,2367,11,171,2025-08-30,Completed,Cash,4.0
10546,484,2222,5,104,2025-03-29,Completed,Credit Card,
10547,2156,129,9,25,2023-11-20,Completed,Credit Card,
10548,1493,320,4,174,2025-06-07,In Progress,Cash,
10549,1167,2882,8,61,2025-11-04,In Progress,Financing,
10550,1585,3435,6,78,2023-03-19,Completed,Credit Card,3.0
10551,2576,51,9,80,2025-09-26,Completed,Insurance,3.0
10552,132,3279,10,142,2023-02-07,Completed,Credit Card,1.0
10553,79,3156,10,104,2025-05-27,Completed,Financing,2.0
10554,1896,1633,9,127,2023-05-05,Completed,Financing,
10555,419,3324,2,67,2025-06-28,In Progress,Cash,
10556,734,871,10,94,2024-02-22,Cancelled,,
10557,236,382,5,120,2024-04-15,Completed,Cash,2.0
10558,237,2171,2,68,2023-12-26,Completed,Insurance,
10559,1216,2162,8,38,2025-02-10,Completed,Financing,
10560,1670,603,12,78,2024-07-20,Completed,Financing,
10561,1322,2200,9,148,2023-11-16,Completed,Credit Card,1.0
10562,1039,650,4,94,2024-08-11,Completed,Debit Card,
10563,220,3254,10,39,2024-12-18,Completed,Financing,4.0
10564,2386,2429,5,58,2025-05-13,Completed,Insurance,2.0
10565,745,420,2,64,2025-05-04,Completed,Financing,
10566,536,1766,7,23,2024-12-11,Completed,Insurance,4.0
10567,741,299,1,92,2025-11-23,Completed,Credit Card,4.0
10568,655,1116,4,118,2024-08-21,Completed,Financing,
10569,789,1621,4,103,2024-06-01,In Progress,Insurance,
10570,1470,2845,7,128,2024-01-13,Completed,Financing,1.0
10571,2941,2616,7,130,2025-05-02,Completed,Financing,
10572,349,2802,2,71,2023-07-08,Completed,Cash,2.0
10573,2005,3185,10,130,2023-09-25,Completed,Debit Card,4.0
10574,2858,2221,9,7,2025-09-05,Completed,Credit Card,4.0
10575,1660,3171,11,110,2024-05-21,Cancelled,,
10576,675,90,6,162,2023-12-25,Cancelled,,
10577,1563,803,9,13,2024-02-09,Completed,Debit Card,1.0
10578,1404,1473,9,86,2025-05-15,Completed,Credit Card,2.0
10579,56,688,2,161,2024-12-27,Completed,Debit Card,5.0
10580,2664,178,12,116,2025-08-23,Completed,Cash,5.0
10581,79,3156,3,121,2023-12-30,Completed,Financing,
10582,56,1491,1,175,2023-01-05,In Progress,Credit Card,
10583,2770,2785,1,91,2023-08-30,Cancelled,,
10584,2425,1313,10,84,2023-07-23,Completed,Credit Card,2.0
10585,2187,1919,3,70,09/08/2023,Completed,Debit Card,3.0
10586,1341,2702,10,4,2024-08-06,In Progress,Cash,
10587,2181,478,10,115,2024-05-07,In Progress,Cash,
10588,665,658,2,167,2025-01-09,Completed,Insurance,1.0
10589,735,769,7,130,2025-09-08,Completed,Cash,
10590,287,1114,2,56,2024-03-30,Completed,Financing,2.0
10591,2845,2614,10,177,2024-02-07,In Progress,Debit Card,
10592,1258,3139,1,97,2024-06-06,Completed,Cash,4.0
10593,2704,883,8,128,2023-04-29,Completed,Cash,
10594,1298,388,6,146,2023-11-23,Completed,Credit Card,3.0
10595,1393,1950,5,45,2025-02-12,Completed,Credit Card,
10596,810,3226,11,108,2024-02-17,Cancelled,,
10597,1438,3256,10,30,2024-01-26,Completed,Credit Card,4.0
10598,528,1732,6,46,2023-03-06,Completed,Credit Card,4.0
10599,2922,2805,12,40,2025-07-24,Completed,Debit Card,3.0
10600,1154,619,6,38,2023-06-10,Completed,Debit Card,3.0
10601,2755,3202,2,31,2024-03-17,In Progress,Cash,
10602,1544,1619,2,104,2025-08-18,Completed,Insurance,4.0
10603,685,62,4,107,2024-11-09,Completed,Cash,
10604,653,530,3,177,2025-11-23,Completed,Cash,1.0
10605,1627,687,10,94,2023-11-16,Completed,Insurance,
10606,2346,327,10,118,2024-12-21,Completed,Credit Card,
10607,418,836,4,103,2024-12-16,Completed,Insurance,
10608,1245,2722,3,90,2024-01-31,Cancelled,,
10609,2072,826,12,142,2025-01-10,Completed,Insurance,
10610,757,1241,3,125,2025-08-10,Completed,Insurance,
10611,444,1945,5,174,2023-09-16,Completed,Debit Card,
10612,2673,1430,11,22,2024-02-17,Completed,Credit Card,
10613,1625,795,9,86,2023-06-18,Completed,Credit Card,2.0
10614,656,1273,2,31,2024-11-16,Completed,Cash,
10615,1260,747,10,139,2025-05-12,Completed,Credit Card,1.0
10616,526,3366,7,2,2023-02-14,In Progress,Cash,
10617,1814,362,12,46,2025-01-10,Completed,Financing,
10618,2398,1196,3,129,2025-06-23,Completed,Debit Card,3.0
10619,78,2840,3,21,03/09/2023,Completed,Credit Card,2.0
10620,869,510,1,160,2025-02-23,Completed,Financing,
10621,1496,2459,6,164,2025-04-10,Cancelled,,
10622,2373,2208,5,170,2024-08-14,Completed,Cash,
10623,1991,2710,10,20,2024-05-14,Cancelled,,
10624,1203,1408,1,91,2023-04-10,Completed,Credit Card,4.0
10625,2369,1140,9,69,2025-07-31,Completed,Debit Card,3.0
10626,2742,2472,3,133,2024-05-21,In Progress,Financing,
10627,143,677,6,179,01/29/2023,Cancelled,,
10628,1097,43,5,177,2025-04-17,Completed,Cash,
10629,1833,2672,8,102,2025-11-07,Completed,Credit Card,4.0
10630,2112,399,6,20,2023-02-11,Completed,Debit Card,2.0
10631,1110,682,3,49,2024-10-15,In Progress,Financing,
